$
1029
$
2000001,0.000,45.022,8.917
2000002,-0.331,44.831,8.926
2000003,0.290,44.854,8.925
2000004,-0.649,44.648,8.934
2000005,0.519,44.723,8.931
2000006,-0.033,44.548,8.932
2000007,-0.341,44.575,8.934
2000008,0.198,44.296,8.941
2000009,-0.987,44.452,8.943
2000010,-0.647,44.378,8.942
2000011,0.882,44.512,8.941
2000012,0.765,44.240,8.947
2000013,0.471,44.114,8.948
2000014,-1.308,44.267,8.952
2000015,-0.084,44.093,8.946
2000016,-0.353,44.141,8.947
2000017,0.230,43.998,8.949
2000018,-1.032,44.162,8.950
2000019,-0.602,44.117,8.948
2000020,1.309,44.266,8.952
2000021,1.015,44.172,8.950
2000022,0.861,43.745,8.956
2000023,0.437,43.857,8.953
2000024,-1.573,44.114,8.959
2000025,-1.885,43.933,8.968
2000026,-0.067,43.599,8.956
2000027,-0.420,43.797,8.954
2000028,0.322,43.546,8.957
2000029,-0.922,43.733,8.956
2000030,-1.227,43.723,8.957
2000031,1.563,44.120,8.959
2000032,1.225,43.796,8.956
2000033,1.028,43.539,8.957
2000034,0.679,43.531,8.958
2000035,-1.715,43.580,8.961
2000036,-1.389,43.494,8.959
2000037,-2.151,43.780,8.974
2000038,-0.320,43.499,8.958
2000039,1.888,43.931,8.968
2000040,-1.697,43.266,8.961
2000041,-2.406,43.633,8.980
2000042,0.014,43.294,8.959
2000043,-0.606,43.450,8.959
2000044,0.314,43.121,8.959
2000045,-0.855,43.352,8.959
2000046,-1.120,43.295,8.959
2000047,1.654,43.586,8.960
2000048,1.230,43.206,8.959
2000049,0.837,43.344,8.959
2000050,-2.031,43.260,8.966
2000051,-1.397,43.143,8.959
2000052,-0.281,43.064,8.959
2000053,2.155,43.778,8.974
2000054,-1.624,43.029,8.961
2000055,-2.712,43.457,8.988
2000056,-2.457,43.126,8.975
2000057,1.651,43.183,8.961
2000058,2.408,43.632,8.981
2000059,-3.069,43.250,8.996
2000060,-3.370,43.077,9.001
2000061,-0.021,42.774,8.961
2000062,0.318,42.743,8.961
2000063,-0.597,42.964,8.959
2000064,0.649,42.945,8.959
2000065,-0.931,42.942,8.959
