$
25512
$
1000001,0.000,31.135,7.827,-0.0052
1000002,0.076,31.135,7.832,-0.0052
1000003,-0.076,31.135,7.832,-0.0052
1000004,0.151,31.135,7.838,-0.0052
1000005,-0.151,31.135,7.838,-0.0052
1000006,0.227,31.135,7.844,-0.0052
1000007,-0.227,31.135,7.844,-0.0052
1000008,0.301,31.135,7.860,-0.0051
1000009,-0.301,31.135,7.860,-0.0051
1000010,0.375,31.135,7.877,-0.0052
1000011,-0.375,31.135,7.877,-0.0052
1000012,0.449,31.135,7.894,-0.0052
1000013,-0.449,31.135,7.894,-0.0052
1000014,0.520,31.135,7.921,-0.0052
1000015,-0.520,31.135,7.921,-0.0052
1000016,0.590,31.135,7.949,-0.0051
1000017,-0.590,31.135,7.949,-0.0051
1000018,0.661,31.135,7.977,-0.0046
1000019,-0.661,31.135,7.977,-0.0046
1000020,0.728,31.135,8.012,-0.0042
1000021,-0.728,31.135,8.012,-0.0042
1000022,0.793,31.135,8.051,-0.0042
1000023,-0.793,31.135,8.051,-0.0042
1000024,0.858,31.135,8.090,-0.0042
1000025,-0.858,31.135,8.090,-0.0042
1000026,0.921,31.135,8.133,-0.0041
1000027,-0.921,31.135,8.133,-0.0041
1000028,0.978,31.135,8.182,-0.0042
1000029,-0.978,31.135,8.182,-0.0042
1000030,1.036,31.135,8.231,-0.0042
1000031,-1.036,31.135,8.231,-0.0042
1000032,1.094,31.135,8.280,-0.0042
1000033,-1.094,31.135,8.280,-0.0042
1000034,1.143,31.135,8.338,-0.0042
1000035,-1.143,31.135,8.338,-0.0042
1000036,1.192,31.135,8.396,-0.0042
1000037,-1.192,31.135,8.396,-0.0042
1000038,1.241,31.135,8.454,-0.0042
1000039,-1.241,31.135,8.454,-0.0042
1000040,1.284,31.135,8.516,-0.0042
1000041,-1.284,31.135,8.516,-0.0042
1000042,1.323,31.135,8.581,-0.0043
1000043,-1.323,31.135,8.581,-0.0043
1000044,1.362,31.135,8.646,-0.0043
1000045,-1.362,31.135,8.646,-0.0043
1000046,1.397,31.135,8.713,-0.0043
1000047,-1.397,31.135,8.713,-0.0043
1000048,1.425,31.135,8.784,-0.0043
1000049,-1.425,31.135,8.784,-0.0043
1000050,1.453,31.135,8.854,-0.0049
1000051,-1.453,31.135,8.854,-0.0049
1000052,1.481,31.135,8.925,-0.0054
1000053,-1.481,31.135,8.925,-0.0054
1000054,1.497,31.135,8.999,-0.0054
1000055,-1.497,31.135,8.999,-0.0054
1000056,1.514,31.135,9.073,-0.0055
1000057,-1.514,31.135,9.073,-0.0055
1000058,1.531,31.135,9.147,-0.0055
1000059,-1.531,31.135,9.147,-0.0055
1000060,1.537,31.135,9.223,-0.0055
1000061,-1.537,31.135,9.223,-0.0055
1000062,1.542,31.135,9.299,-0.0055
1000063,-1.542,31.135,9.299,-0.0055
1000064,1.548,31.135,9.374,-0.0055
1000065,-1.548,31.135,9.374,-0.0055
1000066,1.542,31.135,9.450,-0.0055
1000067,-1.542,31.135,9.450,-0.0055
1000068,1.537,31.135,9.526,-0.0055
1000069,-1.537,31.135,9.526,-0.0055
1000070,1.531,31.135,9.601,-0.0056
